"id","name","host_id","host_name","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
638492212651909632,"Spectacular 2-bdrm Executive Downtown Penthouse",23509314,"Hal",39.750946,-104.995796,"Entire home/apt",100,29,5,"2024-05-01",0.21,1,280,3,""
639015415162951040,"Apt w/ Community Pool: 2 Mi to Cherry Creek!",121718072,"Evolve",39.6392,-104.90124,"Entire home/apt",146,30,2,"2023-03-25",0.1,85,124,0,""
639015464488662784,"Dtwn Denver Condo: Rooftop Pool & City Views!",121718072,"Evolve",39.74628,-104.99685,"Entire home/apt",NA,30,1,"2022-09-20",0.05,85,0,0,""
639768630631075072,"Mid-century modern style home in Harvey Park",133120439,"Mason",39.6769274841138,-105.041907686931,"Entire home/apt",352,1,66,"2024-06-25",2.64,1,306,24,"2022-BFN-0004612"
639921543615970944,"Amazing Local neighborhood, Sloans Lake across St!",62145212,"Amber",39.75488,-105.04165,"Entire home/apt",153,2,47,"2024-06-16",2.14,1,203,26,"2022-BFN-0009493"
640180051422148224,"Bright✨Balcony on Broadway 1BR King 🛏 Standup Desk",17817557,"Bobby",39.72477,-104.99635,"Entire home/apt",NA,30,14,"2024-03-06",0.58,5,145,6,""
640375800243134720,"Historic Loft in the Heart of Denver",342994496,"Henry",39.74594,-104.99304,"Entire home/apt",233,2,105,"2024-06-28",4.32,1,27,50,"2022-BFN-0006070"
640428435604239616,"Private Room in Denver near everything!",171876931,"Natalia",39.67494,-104.91991,"Private room",38,29,4,"2023-08-26",0.19,3,87,1,""
640580280013596416,"Denver's Ultimate Getaway!",238796317,"Alexandra",39.76096,-104.96547,"Entire home/apt",147,1,68,"2024-06-28",3.18,1,19,44,"2022-BFN-0010997"
640737704620220544,"Loft style spacious 1 bedroom  guest suite",398486232,"Alison",39.76621,-105.00473,"Entire home/apt",127,2,70,"2024-06-25",2.82,2,106,31,"2022-BFN-0001908"
640973075259613184,"Landing | Stunning Studio, Rooftop Lounge",263502162,"Landing",39.7699579329552,-105.044702952291,"Entire home/apt",103,30,0,"",NA,3,358,0,""
641160851456494848,"Charming Guest House in Denver",462373336,"Kevin",39.681,-104.97879,"Entire home/apt",181,2,87,"2024-06-22",3.5,1,121,32,"2022-BFN-0002708"
641233793879095680,"SuperHost - Comfy Home 15 min to Downtown Denver!",99936845,"Wes",39.65512,-104.92263,"Entire home/apt",118,29,76,"2024-05-06",3.13,2,84,20,"2022-BFN-0006353"
641348150582597504,"Modern Sanctuary: 6br/6ba urban historic property",1731643,"Bill",39.76089,-104.96584,"Entire home/apt",935,1,28,"2024-06-14",1.13,1,188,5,"2022-BFN-0005781"
642063056489835648,"Sloans Lake Stay | Rooftop Patio | Near DT Denver",9834932,"AirSimplicity",39.7416,-105.04431,"Entire home/apt",539,1,60,"2024-06-20",2.45,11,203,28,"2022-BFN-0003078"
643367666282174336,"Private West Highlands Guest House!  30 Day+ Stay!",34955862,"Scott",39.7611659,-105.0361083,"Entire home/apt",157,30,9,"2024-05-29",0.56,36,308,7,""
643417948099428992,"Central park  close Airport and Downtown Denver",338301121,"Nhung",39.8047453,-104.8785279,"Entire home/apt",580,2,44,"2024-06-28",1.86,1,317,22,"2022-BFN-0006690"
643460515015447808,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.77061,-104.9716,"Entire home/apt",99,30,2,"2022-08-13",0.08,31,364,0,""
643540730589821824,"New! Cheerful 3-bedroom home walk to Empower Field",19908482,"Adrian",39.7549155631049,-105.024616913612,"Entire home/apt",399,3,23,"2024-06-21",2.18,2,190,23,"2021-BFN-0005272"
643575387576634112,"Adorable Private Studio BEST LOCAL / Bath+Kitchen",23699013,"M.",39.74625,-104.96078,"Entire home/apt",79,30,18,"2024-03-15",0.82,3,271,6,"2022-BFN-0002909"
643647236472324608,"Comfy dorm highlands house (bed C)",24483378,"Bailey",39.767234095541,-105.052660845204,"Shared room",26,1,69,"2024-03-31",2.76,21,59,39,""
643685804049857536,"THE PLACE YOU WILL LOVE TO COME BACK AGAIN!!!",462965691,"Jeffrey",39.80015,-104.87806,"Entire home/apt",158,30,0,"",NA,1,364,0,""
643951880181498880,"Sunny Suburban Getaway / 4BR/3BA Condo w/ Pool",463014519,"Beckett",39.6983787959904,-104.912389613801,"Entire home/apt",NA,30,4,"2023-11-30",0.21,1,336,2,"2022-BFN-0005626"
644199389820731264,"Luxury LODO Loft on the Cherry Creek",4415192,"Colleen",39.75012,-105.00345,"Entire home/apt",129,30,4,"2024-04-04",0.22,4,263,2,""
644281399235510400,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.76878,-104.97343,"Entire home/apt",99,30,1,"2022-07-31",0.04,31,343,0,""
644288609628898560,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.76998,-104.9732,"Private room",99,30,1,"2022-08-26",0.04,31,335,0,""
644288721209973632,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.77055,-104.9735,"Entire home/apt",99,30,0,"",NA,31,365,0,""
644780210903289728,"Chic Updated 1bd 1 bth in Downtown Denver",60652780,"Michele",39.74374,-104.9887,"Entire home/apt",72,29,2,"2024-06-17",0.7,2,287,2,""
644883703891965824,"Newly Built Large 4-Bedroom & Gourmet Kitchen",24305238,"Peter",39.8082999,-104.8812875,"Entire home/apt",NA,3,18,"2023-07-24",0.74,1,0,3,"2022-BFN-0006940"
646578483644932480,"~King Bed~Work Space~ArtMuseumTix~Walkable",41846806,"Ruthie",39.71817,-104.94371,"Entire home/apt",115,30,8,"2024-05-31",0.34,1,151,3,""
647140759285748864,"Cheerful 2-bedroom home with parking on premises.",41482911,"Ruan",39.75159,-104.98061,"Entire home/apt",131,1,43,"2024-06-24",4.24,1,235,43,"2023-BFN-0043181"
647550163386108672,"Casita on the Platte River (2301)",6740624,"Kevin",39.6753,-104.99718,"Entire home/apt",28,29,8,"2023-09-18",0.37,13,94,3,""
647551914130618880,"Scamp 13 at 2120",6740624,"Kevin",39.67909,-104.99756,"Entire home/apt",24,29,4,"2024-05-15",0.19,13,89,2,""
647898002928967040,"Private Room in RINO | 94 walk score",42418330,"David",39.759217,-104.975302,"Private room",NA,29,21,"2024-02-16",0.84,2,0,8,"2022-BFN-0005438"
648504679714349696,"Mountain View Penthouse - Denver",408198011,"Tim",39.7925421,-105.023914,"Entire home/apt",248,2,8,"2024-02-19",0.56,1,98,4,"2023-BFN-0010382"
648529087428416640,"parkplace2 420 ok that means marijuana",76404794,"Roland",39.69787,-105.01896,"Private room",34,29,5,"2022-09-24",0.21,2,89,0,"2021-BFN-0009026"
648597767784486912,"Redbrick Cottage / 2BDRM / Wash Park / Yard & Gym",461674070,"Adrienne",39.70578,-104.97944,"Entire home/apt",223,1,63,"2024-06-26",2.54,1,267,34,"2022-BFN-0004657"
648601867227998592,"Denver Abode w/ Rooftop Deck & City Views",121718072,"Evolve",39.74904,-104.97373,"Entire home/apt",162,29,33,"2024-03-24",1.46,85,350,16,"2017-BFN-0001457"
648609441210963072,"One Block Off Tennyson - Entire Guest House!",31487303,"Eric",39.7710340149725,-105.043330025795,"Entire home/apt",81,29,13,"2024-05-31",0.55,4,59,7,""
648712373755402752,"Cheerful Townhome in GREAT location!",124312923,"Miguel",39.75487,-104.97809,"Entire home/apt",73,30,3,"2024-05-24",0.16,1,272,2,""
648787392012604416,"My Home on Wolff St.",145580931,"Patrick",39.7681978638122,-105.049921464542,"Entire home/apt",225,30,0,"",NA,2,358,0,""
649166972022476288,"Charming Mid Century Modern home",48338410,"Laura",39.69391,-104.92867,"Entire home/apt",174,29,3,"2023-04-06",0.13,1,213,0,""
649215157399625472,"Play pool next to downtown and the Fillmore!",32607058,"Michael",39.7439358,-104.976512,"Entire home/apt",NA,2,9,"2024-03-25",0.4,1,0,5,"2022-BFN-0006672"
649227421579072640,"Cute & Cozy home near RiNo/LoDo",19312814,"Lisa",39.7611,-104.95054,"Entire home/apt",NA,2,35,"2024-06-02",1.44,1,0,19,"2022-BFN-0006807"
649233723034126080,"Cheerful Home - Close to Park, Dining & Downtown",183579220,"Karin",39.76668,-104.95653,"Entire home/apt",110,2,81,"2024-06-22",4.03,1,143,47,"2022-BFN-0008417"
649291529829678592,"Lovely 2 BR/1 BA UNIT 2 - 10 min to dtwn Denver",18590788,"Zosia",39.70679,-105.02653,"Entire home/apt",73,30,2,"2023-10-11",0.18,8,288,2,""
649352362952164096,"Denver Rail House - Stylish 2 Bedroom House",54247928,"Trevor",39.7713548,-104.9984298,"Entire home/apt",236,29,56,"2024-06-22",2.31,1,10,24,"2022-BFN-0005311"
649865800740778368,"Hot Tub - Downtown 1 Bedroom Suite 420 Friendly",93841325,"Greg",39.7768275251014,-104.992292885162,"Private room",97,2,75,"2024-06-24",3.13,1,193,35,"2022-BFN-0006724"
650022195385954944,"Green House on York: Guest Suite",147844793,"E.J.",39.733999,-104.9601277,"Entire home/apt",203,2,127,"2024-06-29",5.28,1,215,60,"2022-BFN-0006634"
650025934733524352,"Cute, Cozy, Peaceful Home in Vibrant North Denver",24670804,"Erin",39.77776,-105.01272,"Entire home/apt",299,2,67,"2024-06-18",2.78,1,54,34,"2022-BFN-0007009"
650229313687775232,"Modern LoHi Denver Loft in Trendy Neighborhood",345863195,"Jenny",39.7577658454882,-105.01236505159,"Entire home/apt",164,2,72,"2024-06-15",2.96,1,311,34,"2022-BFN-0004817"
650652618903478656,"Queen bed, attached bath, & Rooftop Patio in RiNo",81824725,"Yuni",39.75057,-104.97903,"Private room",91,2,177,"2024-06-21",7.7,1,91,66,"2021-BFN-0010318"
650991016673786496,"Central Denver-Great Walkability-Outdoor Space",101841365,"Kara",39.75277,-104.9648,"Entire home/apt",195,2,66,"2024-06-14",2.91,1,323,28,"2022-BFN-0007792"
651382188543233920,"Central & Modern with Hot Tub & Big Backyard/Patio",77350520,"Jacob",39.75994,-104.93703,"Entire home/apt",423,3,76,"2024-06-23",3.22,1,347,31,"2022-BFN-0006289"
652013136765654656,"The Coloradan Penthouse 1920: One-of-a-Kind!",460083844,"Susan",39.75332,-104.99961,"Entire home/apt",753,29,0,"",NA,24,60,0,""
652796647390325888,"Ideal for Healthcare Professionals. Renovated 2/1",18590788,"Zosia",39.70525,-105.02695,"Entire home/apt",72,30,7,"2024-05-29",0.34,8,274,5,""
652837322963934720,"RiNo Denver House, Private Bedroom, w/ Hot Tub",187690509,"John",39.77426,-104.95265,"Private room",38,30,7,"2024-05-06",0.41,3,144,6,""
653100645988756096,"Jack's Denver Modern Townhouse with Rooftop Deck",176798076,"Li",39.73758,-105.03763,"Entire home/apt",174,2,32,"2024-06-27",1.63,1,47,22,"2022-BFN-0015543"
653476735133462016,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.77088,-104.97339,"Entire home/apt",99,30,2,"2022-08-31",0.09,31,364,0,""
653482293147674752,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.76996,-104.97348,"Entire home/apt",99,30,0,"",NA,31,365,0,""
653483492588933376,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.77048,-104.97312,"Entire home/apt",99,30,2,"2024-01-02",0.09,31,364,1,""
653484737961460224,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.76871,-104.97171,"Entire home/apt",99,30,1,"2022-08-06",0.04,31,364,0,""
653485569777962624,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.77048,-104.97138,"Entire home/apt",99,30,1,"2023-05-01",0.07,31,323,0,""
653486505312507520,"Enjoy an apartment-style room in the Catbird Hotel",435252208,"Courtney",39.76851,-104.97198,"Entire home/apt",99,30,1,"2022-07-28",0.04,31,365,0,""
653498387740477568,"Spacious Private Bedroom/Bathroom",1622152,"Mary",39.6515296383449,-105.059991883112,"Private room",40,90,5,"2022-07-31",0.2,1,322,0,""
653784066194317056,"Amazing 3Bd Townhome w/ Rooftop Deck in W. Denver",72164908,"Atomic",39.73799,-105.05093,"Entire home/apt",290,1,14,"2024-04-26",0.65,43,48,6,"2021-BFN-0006653"
653806685083800320,"Spacious 1 BD/1BA w/ Views of Dntwn Denver! Unit 4",18590788,"Zosia",39.71681,-105.038775626984,"Entire home/apt",69,30,2,"2023-10-13",0.12,8,172,1,""
653827867301347968,"West Wash Park Condo",21224765,"Rachel",39.7174857213901,-104.977866234393,"Entire home/apt",69,29,5,"2024-05-04",0.26,2,294,3,""
654265050833606016,"DWNTN Private Rooftop Retreat - Walk Score of 95!",465383830,"Olivia",39.7544,-104.98381,"Entire home/apt",728,2,10,"2024-05-27",0.41,1,246,7,"2022-BFN-0002686"
654271439971476864,"Upper-level, full kitchen, private deck! S. Denver",463386064,"Nicole",39.67913,-105.01045,"Entire home/apt",123,2,46,"2024-06-26",1.88,1,315,36,"2022-BFN-0006639"
654343546407541632,"Cozy City Cottage *Apt Minutes to Downtown",44692199,"Christy",39.69987,-105.03626,"Entire home/apt",145,2,22,"2024-06-01",1.05,1,123,15,"2022-BFN-0006593"
654424087344811520,"Beautiful & Updated Guest Suite In Ruby Hill!",464631136,"Katherine",39.69386,-105.02381,"Entire home/apt",116,3,41,"2024-06-23",1.83,1,166,24,"2022-BFN-0007218"
654451262752808448,"Adorable 2-bedroom with private entrance",6296897,"Linnea",39.705575,-105.0473168,"Entire home/apt",86,1,70,"2024-06-02",2.88,2,328,30,"2022-BFN-0007188"
654567301963382272,"Carbon Neutral Guesthouse in Sunnyside - 1BR",97330016,"Erik",39.77889,-105.02028,"Entire home/apt",167,2,73,"2024-06-28",3.12,2,169,41,"2022-BFN-0007395"
654628378305336704,"Van 78 at 2120",6740624,"Kevin",39.67707,-104.99637,"Entire home/apt",27,30,6,"2023-08-01",0.27,13,325,1,""
655087857701150464,"Delightful Studio Guest Suite in Westwood!",463394541,"Alisha",39.70478,-105.0289,"Entire home/apt",99,29,57,"2024-05-17",2.37,1,353,24,"2022-BFN-0006671"
655281960656437632,"New build house with heated pool!",14178014,"John",39.69956,-104.95597,"Entire home/apt",1583,1,26,"2024-05-27",1.11,2,238,13,"2022-BFN-0005659"
655958902901214080,"Big & Bright w Deck 1 Block from City Park!",8672659,"Ben",39.7421964,-104.9545373,"Entire home/apt",157,29,6,"2024-05-06",0.3,45,334,4,""
655984009664636800,"Convenient three bedroom home  near Denver Airport",79910386,"Mike",39.7737,-104.7377,"Entire home/apt",149,2,102,"2024-06-22",4.32,1,289,56,"2022-BFN-0007391"
655992328323962240,"Cool & Bright Garden Unit 1 Block from City Park!",8672659,"Ben",39.7421964,-104.9545373,"Entire home/apt",147,29,6,"2023-11-18",0.26,45,324,2,""
656256601017238912,"Contemporary Finishes | Studio Apt | Sloan’s Lake",356791420,"Alex",39.74134,-105.03973,"Entire home/apt",69,1,63,"2024-04-30",2.6,5,356,15,"2020-BFN-0004500"
656494560042560768,"Modern townhome w/ patio 10 min to downtown",306507919,"Hayley",39.76871,-105.05216,"Entire home/apt",116,29,0,"",NA,9,302,0,""
656539923639318656,"Denver Townhome w/ Hot Tub, Walk to Empower Field!",121718072,"Evolve",39.74188,-105.02768,"Entire home/apt",286,2,44,"2024-06-17",1.87,85,306,21,"2022-BFN-0004978"
656547789489667584,"Modern Home w/roof-top patio; walk to Broncos Stdm",17881485,"Lori",39.7445911,-105.0293532,"Entire home/apt",306,2,23,"2024-06-21",1.22,1,313,17,"2022-BFN-0013714"
656552253939868800,"New, Furnished, views! Great for travel nurses!",373780289,"Claire",39.7924681,-105.0239251,"Entire home/apt",135,30,5,"2024-05-01",0.24,1,144,3,""
657214330825049856,"★★★★★ 5 Star, 4 Story, Whole House",465260753,"Reese",39.75313,-105.02122,"Entire home/apt",435,29,86,"2024-01-28",3.51,3,0,26,"2022-BFN-0006248"
657229873556719360,"★★★★★ 5 Star, Private Room, Rooftop Deck",465260753,"Reese",39.75295,-105.02305,"Private room",295,29,1,"2023-06-19",0.08,3,0,0,"2022-BFN-0006248"
657230276781275776,"★★★★★ 5 Star, Private Room, Rooftop Deck, Massage Chair",465260753,"Reese",39.753,-105.02148,"Private room",203,29,2,"2023-04-14",0.12,3,0,0,"2022-BFN-0006248"
657309032671345024,"Brand New Carriage House Remodel in Berkeley!",453216529,"Pristine",39.7690413,-105.0384131,"Entire home/apt",127,29,1,"2022-09-30",0.05,3,29,0,""
657319565128600960,"Beautiful Home, Central Location, Lightrail",55464687,"Chris",39.7336852,-105.0390523,"Entire home/apt",NA,29,32,"2023-09-17",1.5,1,15,7,"2022-BFN-0007330"
658591115612087040,"2-Bedroom, Home office and plenty of living space!",5821996,"Kathryn",39.7358937037199,-104.918847466435,"Entire home/apt",112,4,1,"2024-01-20",0.18,1,245,1,"2022-BFN-0018781"
658817373999763328,"Luxury townhome less than 1 block to Wash Park!",52639692,"Rachel",39.708779,-104.97017,"Entire home/apt",NA,29,0,"",NA,6,180,0,""
658866033406112896,"Cheerful 3BR near RiNo & Downtown I Pet Friendly",72164908,"Atomic",39.76769,-104.96293,"Entire home/apt",NA,1,63,"2024-06-15",3.14,43,0,46,"2021-BFN-0003472"
658907944938345600,"Spacious 1-bedroom Suite",22591792,"Margaret",39.76181,-105.04652,"Entire home/apt",119,1,90,"2024-06-26",3.73,1,97,30,"2022-BFN-0007346"
658908772481908736,"Beautiful 3-Bed home in West Wash Park!",198899102,"Dana",39.71679,-104.97939,"Entire home/apt",252,2,57,"2024-06-10",2.62,2,93,28,"2019-BFN-0001803"
658931167893830656,"3Bed Home in RINO | Infrared Sauna | 94 Walk Score",42418330,"David",39.75875,-104.97434,"Entire home/apt",337,2,58,"2024-06-09",2.46,2,48,26,"2022-BFN-0005438"
659383850374003328,"Adorable Highlands Studio",48088657,"Nick",39.7670768306008,-105.015062801218,"Entire home/apt",102,29,4,"2024-05-25",0.33,1,77,4,""
659621141263215488,"94 WalkScore | King Bed | Capitol Hill Beachy Apt",425822778,"Gina",39.73861,-104.96953,"Entire home/apt",93,29,5,"2024-01-05",0.22,2,179,1,""
660012192878005760,"Stylish 2 BR Suite in South Park Hill",466052676,"DeJean",39.74831,-104.9034,"Entire home/apt",128,3,70,"2024-06-25",2.94,1,342,44,"2022-BFN-0007497"
660027262237989120,"Private Park Hill home with spacious backyard",50527258,"Kelly",39.7596213,-104.931425,"Entire home/apt",NA,29,20,"2024-03-04",0.83,1,0,6,"2022-BFN-0003054"
660031456779773568,"Hot Tub RedRocks 2 King Beds KushKations",119505783,"Shaquan",39.76493,-105.05226,"Entire home/apt",259,2,81,"2024-06-12",3.35,2,187,38,"024430"
660105314645843456,"RINO Cole Modern Rowhome w/ covered parking",19938925,"Jefferson",39.77169,-104.96782,"Entire home/apt",178,29,32,"2024-06-26",1.37,1,348,19,"2022-BFN-0003966"
660166763554209664,"Modern 2-bedroom condo, w/ free parking",344256131,"Carla",39.7526185,-105.0229813,"Entire home/apt",137,30,69,"2024-05-20",3.1,1,324,33,"2022-BFN-0007612"
660197258083996544,"Charming single bedroom in our historic house.",241952195,"Jason",39.7538184,-104.9806311,"Private room",104,1,94,"2024-06-17",4.07,1,306,38,"2022-BFN-0009049"
660575685865803776,"2 b/1 ba Apt Near Denver Health Zoo City Park",261084160,"Nandy",39.76378,-104.94867,"Entire home/apt",127,30,2,"2023-10-20",0.14,2,224,1,""
660875999920348416,"Cozy Private Room/Bath/Entrance, Walk to Downtown!",172061373,"Zach",39.7557,-104.97611,"Private room",103,1,144,"2024-06-05",5.92,1,118,64,"2022-BFN-0007363"
660910275703974784,"Pet Friendly I Remodeled I Near RiNo | Sleeps 7",2619306,"Zack",39.76702,-104.96477,"Entire home/apt",229,1,32,"2023-01-25",1.32,7,77,0,"2021-BFN-0003472"
660982045864830720,"NEW! 4BR, 2BA house in fun & eclectic East Colfax",84380538,"Tom",39.73772,-104.89434,"Entire home/apt",217,2,54,"2024-06-16",2.29,1,346,26,"2022-BFN-0007750"
660983385489805056,"Clean bedroom in shared townhouse, free parking",466987775,"Mitch",39.6447423,-104.8841393,"Private room",61,1,41,"2024-06-28",5.19,1,75,41,"2023-BFN-0030382"
661046992300887424,"Steps from Top Breweries + Restaurants / Monthly",3344656,"Tim",39.7585674,-104.9857545,"Entire home/apt",243,29,3,"2023-12-01",0.25,1,305,2,""
661057729649655296,"Modern farmhouse in Sunnyside, steps from park",60271109,"Rachel",39.786999156523,-105.013603826218,"Entire home/apt",189,29,0,"",NA,1,147,0,""
661069483644199552,"Hot Tub, Huge Yard, 10-15min to Downtown/DTC",24917434,"Jessica",39.66776,-104.92482,"Entire home/apt",378,2,56,"2024-06-06",2.35,1,147,24,""
661567505289254912,"Beautiful Modern Home, 15min to Airport & Downtown",123311352,"Caden",39.78889,-104.76186,"Entire home/apt",233,2,84,"2024-06-23",4.34,1,299,47,"2023-BFN-0040071"
662918390303853568,"Modern townhouse w/ roof patio, steps to lightrail",30222198,"Bethany",39.73652,-105.04964,"Entire home/apt",175,29,5,"2022-09-25",0.22,1,88,0,"2022-BFN-0005792"
663118172006481152,"Charming brick home with hot tub",59967996,"William",39.7723235874085,-105.011738233276,"Entire home/apt",323,1,2,"2024-06-02",0.85,1,134,2,"2021-BFN-0010880"
663138282585647104,"Charming Carriage House! Pet friendly & Walkable!",17790600,"Claire",39.71975,-104.98252,"Entire home/apt",169,1,156,"2024-06-29",6.99,1,208,77,"2022-BFN-0007325"
